12n275,"[2/3, -3/5, 2/7]"
12n276,"[3/5, -2/5, -2/5]"
12n277,"[2/3, -3/5, 4/7]"
12n278,"[2/3, -3/5, 4/5]"
12n286,"[2/3, -2/3, 5/13]"
12n288,"[1/2, 5/7, -5/7]"
12n289,"[1/2, 5/7, -2/7]"
12n293,"[1/2, -5/7, 2/7]"
12n294,"[3/5, 3/5, -3/4]"
12n295,"[2/3, 3/5, -3/8]"
12n296,"[2/3, -3/5, -3/8]"
12n297,"[3/5, 3/5, -1/4]"
12n300,"[2/3, 3/5, -5/8]"
12n301,"[2/3, -3/5, -5/8]"
12n302,"[2/3, 2/3, -5/13]"
12n303,"[1/2, -5/7, 4/5]"
12n304,"[1/2, 5/7, -1/5]"
12n305,"[1/2, 5/7, -4/5]"
12n306,"[1/2, -5/7, 4/7]"
12n307,"[1/2, 5/7, -3/7]"
12n308,"[1/2, 5/7, -4/7]"
12n309,"[1/2, -5/7, 1/5]"
12n310,"[1/2, -5/7, 3/7]"
12n322,"[2/3, -3/5, -2/7]"
12n332,"[2/3, -1/3, -2/9]"
12n333,"[2/3, 2/3, -7/9]"
12n334,"[2/3, -2/3, 7/9]"
12n337,"[2/3, 3/5, -2/7]"
12n338,"[2/3, -1/4, -5/7]"
12n339,"[2/3, 3/4, -2/7]"
12n340,"[2/3, -3/4, 2/7]"
12n341,"[2/3, -3/4, -5/7]"
12n342,"[2/3, -3/4, 5/7]"
12n343,"[2/3, 3/4, -5/7]"
12n347,"[2/3, -3/4, -2/7]"
12n379,"[2/3, -2/3, 7/12]"
12n380,"[2/3, 2/3, -7/12]"
12n386,"[2/3, -1/3, -5/12]"
12n387,"[2/3, -1/3, -7/12]"
12n388,"[2/3, -2/3, 5/12]"
12n389,"[2/3, 2/3, -5/12]"
12n402,"[2/3, -1/3, -4/9]"
12n404,"[2/3, -1/3, -4/11]"
12n444,"[2/3, -2/3, 3/11]"
12n447,"[2/3, 3/5, -4/7]"
12n457,"[2/3, -1/4, -2/7]"
12n466,"[2/3, -3/4, -4/5]"
12n467,"[2/3, -3/4, 4/5]"
12n468,"[2/3, 3/4, -4/5]"
12n469,"[2/3, -3/4, -4/7]"
12n470,"[2/3, -3/4, 4/7]"
12n471,"[2/3, 3/4, -4/7]"
12n472,"[2/3, -1/4, -1/5]"
12n473,"[2/3, -1/4, -3/7]"
12n474,"[2/3, -3/4, -1/5]"
12n475,"[2/3, -3/4, 1/5]"
12n476,"[2/3, 3/4, -1/5]"
12n477,"[2/3, -3/4, -3/7]"
12n478,"[2/3, -3/4, 3/7]"
12n479,"[2/3, 3/4, -3/7]"
12n497,"[2/3, 2/3, -3/11]"
12n500,"[1/2, -4/7, 4/5]"
12n501,"[1/2, 4/7, -4/7]"
12n502,"[1/2, -4/7, 1/5]"
12n503,"[1/2, -4/7, 3/7]"
12n522,"[2/3, -1/4, -4/5]"
12n523,"[2/3, -1/4, -4/7]"
12n546,"[2/3, 2/3, -5/9]"
12n547,"[2/3, 2/3, -7/11]"
12n550,"[2/3, -1/3, -8/13]"
12n553,"[2/3, 2/3, -2/3, 1/3]"
12n554,"[2/3, 2/3, -2/3, -1/3]"
12n555,"[2/3, 2/3, 2/3, -1/3]"
12n556,"[2/3, -2/3, 2/3, 1/3]"
12n559,"[2/3, -3/5, -4/7]"
12n561,"[2/3, -3/5, -4/5]"
12n562,"[2/3, 3/5, -4/5]"
12n564,"[2/3, -1/3, -8/11]"
12n565,"[2/3, -2/3, 5/9]"
12n566,"[2/3, -2/3, 7/11]"
12n570,"[2/3, -2/3, 5/6]"
12n571,"[2/3, 2/3, -5/6]"
12n572,"[2/3, -2/3, 7/10]"
12n573,"[2/3, 2/3, -7/10]"
12n574,"[2/3, -1/3, -1/6]"
12n575,"[2/3, -1/3, -3/10]"
12n576,"[2/3, -1/3, -7/10]"
12n577,"[2/3, -2/3, 3/10]"
12n578,"[2/3, 2/3, -3/10]"
12n581,"[2/3, -1/3, -5/6]"
12n582,"[2/3, -2/3, 1/6]"
12n583,"[2/3, 2/3, -1/6]"
12n642,"[2/3, -1/3, -1/3, -1/3]"
12n721,"[1/2, 4/5, -4/5]"
12n722,"[1/2, 4/5, -1/5]"
12n723,"[1/2, 4/7, -4/5]"
12n724,"[1/2, 4/7, -1/5]"
12n725,"[1/2, -4/5, 1/5]"
12n726,"[1/2, 4/7, -3/7]"
13a5,"[1/2, 3/5, 9/11]"
13a20,"[1/2, 3/5, 2/11]"
13a26,"[1/2, 3/5, 11/9]"
13a31,"[1/2, 3/5, 13/21]"
13a32,"[1/2, 3/5, 5/17]"
13a36,"[1/2, 3/5, 16/9]"
13a37,"[1/2, 3/5, 12/17]"
13a38,"[1/2, 3/5, 12/19]"
13a39,"[1/2, 3/5, 11/19]"
13a40,"[1/2, 3/5, 9/13]"
13a41,"[1/2, 3/5, 11/15]"
13a42,"[1/2, 3/5, 7/19]"
13a50,"[1/2, 3/5, 8/21]"
13a51,"[1/2, 3/5, 4/13]"
13a52,"[1/2, 3/5, 4/15]"
13a53,"[1/2, 3/5, 19/11]"
13a54,"[1/2, 3/5, 21/13]"
13a59,"[1/2, 3/5, 19/7]"
13a62,"[1/2, 3/5, 16/7]"
13a66,"[1/2, 3/5, 8/19]"
13a68,"[1/2, 3/5, 15/11]"
13a69,"[1/2, 2/3, 3/5, 3/5]"
13a70,"[1/2, 2/3, 2/5, 3/5]"
13a72,"[1/2, 1/3, 2/5, 3/5]"
13a73,"[1/2, 3/5, 2/3, 3/5]"
13a74,"[1/2, 3/5, 2/3, 2/5]"
13a75,"[1/2, 3/5, 17/5]"
13a76,"[1/2, 2/3, 2/3, 8/5]"
13a78,"[1/2, 3/5, 13/9]"
13a79,"[1/2, 3/5, 1/3, 2/5]"
13a80,"[1/2, 3/5, 14/11]"
13a81,"[1/2, 3/5, 18/11]"
13a82,"[1/2, 3/5, 6/7]"
13a83,"[1/2, 3/5, 10/13]"
13a84,"[1/2, 3/5, 10/17]"
13a85,"[1/2, 3/5, 1/7]"
13a86,"[1/2, 3/5, 3/13]"
13a87,"[1/2, 3/5, 7/17]"
13a88,"[1/2, 3/5, 18/13]"
13a90,"[1/2, 3/5, 14/9]"
13a91,"[1/2, 3/5, 6/11]"
13a92,"[1/2, 3/5, 5/11]"
13a96,"[1/2, 1/3, 3/5, 3/5]"
13a97,"[1/2, 3/5, 18/5]"
13a98,"[1/2, 3/5, 14/5]"
13a99,"[1/2, 3/5, 18/7]"
13a100,"[1/2, 3/5, 11/5]"
13a101,"[1/2, 3/5, 17/7]"
13a104,"[1/2, 1/3, 2/3, 8/5]"
13a105,"[1/2, 2/3, 23/5]"
13a106,"[1/2, 3/5, 1/3, 3/5]"
13a107,"[1/2, 2/3, 1/3, 8/5]"
13a108,"[1/2, 1/3, 1/3, 8/5]"
13a109,"[1/2, 1/3, 23/5]"
13a122,"[1/2, 2/3, 11/13]"
13a173,"[1/2, 2/3, 2/13]"
13a180,"[1/2, 2/3, 13/11]"
13a238,"[1/2, 2/3, 7/23]"
13a240,"[1/2, 2/3, 19/31]"
13a251,"[1/2, 2/3, 16/23]"
13a252,"[1/2, 2/3, 16/25]"
13a257,"[1/2, 2/3, 19/27]"
13a258,"[1/2, 2/3, 15/19]"
13a259,"[1/2, 2/3, 21/29]"
13a261,"[1/2, 2/3, 9/25]"
13a263,"[1/2, 2/3, 20/11]"
13a264,"[1/2, 2/3, 17/29]"
13a267,"[1/2, 2/3, 13/17]"
13a288,"[1/2, 2/3, 8/27]"
13a289,"[1/2, 2/3, 8/29]"
13a296,"[1/2, 2/3, 12/31]"
13a298,"[1/2, 2/3, 25/9]"
13a299,"[1/2, 2/3, 29/17]"
13a300,"[1/2, 2/3, 31/19]"
13a327,"[1/2, 2/3, 4/19]"
13a332,"[1/2, 2/3, 29/21]"
13a333,"[1/2, 2/3, 17/13]"
13a334,"[1/2, 2/3, 19/15]"
13a343,"[1/2, 2/3, 5/7, 2/3]"
13a352,"[1/2, 2/3, 20/9]"
13a355,"[1/2, 2/3, 2/7, 2/3]"
13a360,"[1/2, 2/3, 2/7, 1/3]"
13a367,"[1/2, 2/3, 12/29]"
13a371,"[1/2, 2/3, 23/7]"
13a380,"[1/2, 2/3, 4/17]"
13a383,"[1/2, 2/3, 27/19]"
13a390,"[1/2, 2/3, 3/5, 2/5]"
13a396,"[1/2, 2/3, 2/3, 5/7]"
13a399,"[1/2, 2/3, 2/5, 2/5]"
13a402,"[1/2, 2/3, 2/3, 2/7]"
13a403,"[1/2, 2/3, 2/5, 5/3]"
13a408,"[1/2, 2/3, 2/3, 7/5]"
13a414,"[1/2, 2/3, 1/3, 2/7]"
13a417,"[1/2, 2/5, 9/11]"
13a428,"[1/2, 2/5, 2/11]"
13a432,"[1/2, 2/5, 11/9]"
13a450,"[1/2, 2/3, 34/21]"
13a451,"[1/2, 2/3, 14/17]"
13a452,"[1/2, 2/3, 18/23]"
13a453,"[1/2, 2/3, 18/31]"
13a454,"[1/2, 2/3, 18/25]"
13a455,"[1/2, 2/3, 14/23]"
13a456,"[1/2, 2/3, 18/29]"
13a457,"[1/2, 2/3, 3/17]"
13a458,"[1/2, 2/3, 7/25]"
13a460,"[1/2, 2/3, 11/17]"
13a461,"[1/2, 2/3, 17/27]"
13a462,"[1/2, 2/3, 5/23]"
13a463,"[1/2, 2/3, 13/31]"
13a464,"[1/2, 2/3, 9/23]"
13a465,"[1/2, 2/3, 11/29]"
13a466,"[1/2, 2/3, 22/17]"
13a469,"[1/2, 2/3, 5/19]"
13a472,"[1/2, 2/3, 30/19]"
13a473,"[1/2, 2/3, 14/25]"
13a474,"[1/2, 2/3, 14/19]"
13a475,"[1/2, 2/3, 11/25]"
13a476,"[1/2, 2/3, 22/13]"
13a477,"[1/2, 2/3, 26/15]"
13a478,"[1/2, 2/3, 13/23]"
13a479,"[1/2, 2/3, 26/19]"
13a486,"[1/2, 2/3, 7/13]"
13a494,"[1/2, 2/3, 30/11]"
13a495,"[1/2, 2/3, 34/13]"
13a497,"[1/2, 2/3, 6/17]"
13a498,"[1/2, 2/3, 10/27]"
13a499,"[1/2, 2/3, 25/11]"
13a500,"[1/2, 2/3, 29/11]"
13a501,"[1/2, 2/3, 13/7]"
13a502,"[1/2, 2/3, 23/13]"
13a503,"[1/2, 2/3, 27/17]"
13a504,"[1/2, 2/3, 31/13]"
13a505,"[1/2, 2/3, 5/7, 1/3]"
13a506,"[1/2, 2/3, 26/7]"
13a509,"[1/2, 2/3, 23/9]"
13a510,"[1/2, 2/3, 17/11]"
13a523,"[1/2, 2/3, 26/11]"
13a524,"[1/2, 2/3, 3/5, 5/3]"
13a525,"[1/2, 2/3, 4/5, 2/3]"
13a526,"[1/2, 2/3, 4/7, 2/3]"
13a527,"[1/2, 2/3, 3/5, 4/3]"
13a528,"[1/2, 2/3, 4/5, 1/3]"
13a529,"[1/2, 2/3, 4/7, 1/3]"
13a532,"[1/2, 2/3, 10/23]"
13a533,"[1/2, 2/3, 19/5]"
13a534,"[1/2, 2/3, 25/7]"
13a535,"[1/2, 2/3, 1/5, 2/3]"
13a536,"[1/2, 2/3, 3/7, 2/3]"
13a541,"[1/2, 2/3, 2/5, 4/3]"
13a542,"[1/2, 2/3, 2/3, 4/5]"
13a543,"[1/2, 2/3, 2/3, 4/7]"
13a544,"[1/2, 2/3, 2/3, 1/5]"
13a545,"[1/2, 2/3, 2/3, 3/7]"
13a547,"[1/2, 2/3, 22/5]"
13a548,"[1/2, 2/3, 2/3, 8/3]"
13a549,"[1/2, 2/3, 2/3, 7/3]"
13a551,"[1/2, 2/3, 22/9]"
13a552,"[1/2, 2/3, 6/13]"
13a553,"[1/2, 2/3, 17/3]"
13a554,"[1/2, 2/3, 1/3, 5/7]"
13a555,"[1/2, 2/3, 1/3, 7/5]"
13a556,"[1/2, 2/3, 1/3, 8/3]"
13a557,"[1/2, 2/3, 1/3, 4/5]"
13a558,"[1/2, 2/3, 1/3, 4/7]"
13a559,"[1/2, 2/5, 13/21]"
13a560,"[1/2, 2/5, 5/17]"
13a563,"[1/2, 2/5, 16/9]"
13a564,"[1/2, 2/5, 12/17]"
13a565,"[1/2, 2/5, 12/19]"
13a566,"[1/2, 2/5, 11/19]"
13a567,"[1/2, 2/5, 9/13]"
13a568,"[1/2, 2/5, 11/15]"
13a569,"[1/2, 2/5, 7/19]"
13a577,"[1/2, 2/5, 8/21]"
13a578,"[1/2, 2/5, 4/13]"
13a579,"[1/2, 2/5, 4/15]"
13a580,"[1/2, 2/5, 19/11]"
13a581,"[1/2, 2/5, 21/13]"
13a586,"[1/2, 2/5, 19/7]"
13a588,"[1/2, 2/5, 16/7]"
13a592,"[1/2, 2/5, 8/19]"
13a594,"[1/2, 2/5, 15/11]"
13a596,"[1/2, 1/3, 2/5, 2/5]"
13a597,"[1/2, 2/5, 2/3, 2/5]"
13a598,"[1/2, 2/5, 17/5]"
13a600,"[1/2, 2/5, 13/9]"
13a601,"[1/2, 2/5, 1/3, 2/5]"
13a624,"[1/2, 2/3, 8/7]"
13a625,"[1/2, 2/3, 16/13]"
13a626,"[1/2, 2/3, 24/17]"
13a628,"[1/2, 2/3, 16/11]"
13a631,"[1/2, 2/3, 1/5, 1/3]"
13a632,"[1/2, 2/3, 3/7, 1/3]"
13a633,"[1/2, 2/3, 16/5]"
13a634,"[1/2, 2/3, 24/7]"
13a636,"[1/2, 2/3, 1/3, 1/5]"
13a637,"[1/2, 2/3, 1/3, 3/7]"
13a638,"[1/2, 2/3, 1/3, 7/3]"
13a639,"[1/2, 2/3, 16/3]"
13a641,"[1/2, 2/5, 14/11]"
13a642,"[1/2, 2/5, 18/11]"
13a643,"[1/2, 2/5, 6/7]"
13a644,"[1/2, 2/5, 10/13]"
13a645,"[1/2, 2/5, 10/17]"
13a646,"[1/2, 2/5, 1/7]"
13a647,"[1/2, 2/5, 3/13]"
13a648,"[1/2, 2/5, 7/17]"
13a649,"[1/2, 2/5, 18/13]"
13a651,"[1/2, 2/5, 14/9]"
13a652,"[1/2, 2/5, 6/11]"
13a653,"[1/2, 2/5, 5/11]"
13a657,"[1/2, 1/3, 3/5, 2/5]"
13a658,"[1/2, 2/5, 14/5]"
13a659,"[1/2, 2/5, 18/7]"
13a660,"[1/2, 2/5, 11/5]"
13a661,"[1/2, 2/5, 17/7]"
13a664,"[1/2, 1/3, 2/3, 7/5]"
13a665,"[1/2, 1/3, 1/3, 7/5]"
13a666,"[1/2, 1/3, 22/5]"
13a700,"[1/2, 5/7, 3/11]"
13a702,"[1/2, 2/7, 3/11]"
13a706,"[1/2, 4/5, 3/11]"
13a707,"[1/2, 4/7, 3/11]"
13a708,"[1/2, 1/5, 3/11]"
13a709,"[1/2, 3/7, 3/11]"
13a710,"[1/2, 1/3, 25/11]"
13a717,"[1/2, 1/3, 34/21]"
13a720,"[2/3, 2/3, 11/9]"
13a732,"[1/2, 5/7, 7/9]"
13a735,"[1/2, 5/7, 2/9]"
13a737,"[1/2, 5/7, 9/7]"
13a742,"[1/2, 2/7, 5/13]"
13a744,"[1/2, 2/7, 8/13]"
13a745,"[1/2, 5/7, 5/13]"
13a746,"[1/2, 5/7, 8/13]"
13a751,"[3/5, 3/4, 5/7]"
13a754,"[3/5, 1/4, 2/7]"
13a756,"[3/5, 3/4, 2/7]"
13a757,"[3/5, 3/5, 5/8]"
13a758,"[3/5, 2/5, 3/8]"
13a759,"[3/5, 2/5, 7/4]"
13a760,"[2/3, 3/5, 13/8]"
13a769,"[2/3, 3/5, 5/12]"
13a772,"[3/5, 2/5, 5/8]"
13a774,"[1/3, 3/5, 7/12]"
13a775,"[1/2, 1/3, 13/31]"
13a781,"[2/3, 2/5, 9/7]"
13a788,"[2/3, 2/5, 5/13]"
13a804,"[1/2, 2/7, 8/11]"
13a805,"[1/2, 5/7, 8/11]"
13a808,"[1/2, 5/7, 7/11]"
13a809,"[1/2, 5/7, 12/7]"
13a810,"[1/2, 5/7, 5/9]"
13a812,"[1/2, 5/7, 4/11]"
13a813,"[1/2, 5/7, 9/5]"
13a814,"[1/2, 5/7, 11/7]"
13a815,"[1/2, 1/3, 2/3, 5/7]"
13a816,"[1/2, 5/7, 4/9]"
13a817,"[1/2, 4/5, 5/13]"
13a818,"[1/2, 4/7, 5/13]"
13a819,"[1/2, 4/5, 8/13]"
13a820,"[1/2, 4/7, 8/13]"
13a823,"[1/2, 1/5, 5/13]"
13a824,"[1/2, 3/7, 5/13]"
13a825,"[1/2, 1/5, 8/13]"
13a826,"[1/2, 3/7, 8/13]"
13a827,"[1/2, 1/3, 31/13]"
13a828,"[1/2, 1/3, 34/13]"
13a831,"[3/5, 1/4, 5/7]"
13a832,"[3/5, 3/5, 3/8]"
13a833,"[3/5, 2/5, 5/4]"
13a834,"[2/3, 3/5, 11/8]"
13a835,"[3/5, 3/5, 5/4]"
13a836,"[3/5, 1/4, 4/5]"
13a837,"[3/5, 1/4, 4/7]"
13a838,"[3/5, 3/5, 7/4]"
13a839,"[3/5, 3/4, 4/5]"
13a840,"[3/5, 3/4, 4/7]"
13a841,"[3/5, 3/4, 1/5]"
13a842,"[3/5, 3/4, 3/7]"
13a843,"[2/3, 3/5, 9/4]"
13a844,"[2/3, 3/5, 11/4]"
13a845,"[1/3, 3/5, 11/8]"
13a846,"[1/3, 3/5, 11/4]"
13a850,"[2/3, 3/5, 7/12]"
13a851,"[1/3, 3/5, 13/8]"
13a856,"[1/2, 1/3, 18/31]"
13a858,"[1/2, 4/5, 8/11]"
13a859,"[1/2, 4/7, 8/11]"
13a861,"[1/2, 1/5, 8/11]"
13a862,"[1/2, 3/7, 8/11]"
13a863,"[1/2, 1/3, 30/11]"
13a865,"[1/2, 5/7, 6/5]"
13a866,"[1/2, 5/7, 10/7]"
13a867,"[1/2, 1/3, 1/3, 5/7]"
13a868,"[1/2, 1/3, 26/7]"
13a870,"[1/2, 1/3, 29/21]"
13a875,"[1/3, 3/5, 5/12]"
13a877,"[3/5, 1/4, 1/5]"
13a878,"[3/5, 1/4, 3/7]"
13a879,"[1/3, 3/5, 9/4]"
13a889,"[2/3, 5/8, 2/7]"
13a890,"[2/5, 2/5, 5/8]"
13a896,"[2/3, 2/3, 5/18]"
13a913,"[2/3, 1/3, 2/11]"
13a915,"[2/3, 3/5, 2/9]"
13a921,"[2/3, 1/4, 7/9]"
13a923,"[2/3, 3/4, 7/9]"
13a928,"[2/3, 3/8, 5/7]"
13a929,"[2/3, 5/8, 5/7]"
13a933,"[2/3, 3/4, 2/9]"
13a935,"[2/3, 1/4, 9/7]"
13a937,"[2/3, 3/4, 9/7]"
13a943,"[2/3, 2/5, 11/8]"
13a944,"[2/3, 2/5, 13/8]"
13a989,"[2/3, 2/5, 7/12]"
13a991,"[2/3, 2/3, 9/16]"
13a992,"[2/3, 2/3, 17/12]"
13a993,"[2/3, 2/3, 19/12]"
13a996,"[2/3, 1/3, 7/16]"
13a997,"[2/3, 1/3, 9/16]"
13a1001,"[1/2, 1/3, 11/25]"
13a1002,"[1/2, 1/3, 14/25]"
13a1006,"[1/2, 2/7, 7/9]"
13a1037,"[1/2, 1/3, 30/19]"
13a1041,"[1/2, 4/5, 7/9]"
13a1042,"[1/2, 4/7, 7/9]"
13a1043,"[1/2, 1/5, 7/9]"
13a1044,"[1/2, 3/7, 7/9]"
13a1045,"[1/2, 1/3, 25/9]"
13a1047,"[1/2, 1/3, 26/19]"
13a1049,"[1/2, 1/3, 31/19]"
13a1096,"[3/5, 2/5, 2/7]"
13a1104,"[2/3, 2/3, 9/11]"
13a1109,"[2/3, 2/5, 7/9]"
13a1157,"[1/2, 2/7, 2/9]"
13a1159,"[1/2, 2/7, 9/7]"
13a1173,"[2/3, 5/7, 2/7]"
13a1183,"[2/3, 1/4, 2/9]"
13a1185,"[2/3, 3/8, 2/7]"
13a1204,"[2/3, 3/4, 8/11]"
13a1205,"[2/3, 3/4, 8/13]"
13a1206,"[2/3, 1/4, 3/11]"
13a1207,"[2/3, 1/4, 7/11]"
13a1208,"[2/3, 3/4, 3/11]"
13a1209,"[2/3, 3/4, 7/11]"
13a1210,"[2/3, 1/4, 5/13]"
13a1211,"[2/3, 3/4, 5/13]"
13a1212,"[2/3, 3/4, 12/7]"
13a1213,"[2/3, 1/4, 5/9]"
13a1214,"[2/3, 3/4, 5/9]"
13a1217,"[2/3, 3/4, 4/11]"
13a1218,"[2/3, 5/8, 4/5]"
13a1219,"[2/3, 5/8, 4/7]"
13a1220,"[2/3, 1/4, 9/5]"
13a1221,"[2/3, 1/4, 11/7]"
13a1222,"[2/3, 3/4, 9/5]"
13a1223,"[2/3, 3/4, 11/7]"
13a1224,"[2/3, 3/8, 1/5]"
13a1225,"[2/3, 3/8, 3/7]"
13a1226,"[2/3, 5/8, 1/5]"
13a1227,"[2/3, 5/8, 3/7]"
13a1229,"[2/3, 2/5, 11/4]"
13a1230,"[2/3, 2/3, 2/3, 3/4]"
13a1231,"[2/3, 2/3, 1/3, 1/4]"
13a1232,"[2/3, 2/3, 1/3, 3/4]"
13a1233,"[2/3, 3/4, 4/9]"
13a1234,"[2/3, 2/3, 21/8]"
13a1235,"[2/3, 2/3, 13/4]"
13a1236,"[2/3, 2/3, 15/4]"
13a1237,"[2/3, 1/3, 2/3, 1/4]"
13a1238,"[2/3, 1/3, 2/3, 3/4]"
13a1239,"[2/3, 1/3, 19/8]"
13a1240,"[2/3, 1/3, 21/8]"
13a1243,"[2/5, 1/4, 5/7]"
13a1244,"[2/5, 3/4, 5/7]"
13a1246,"[2/5, 3/4, 2/7]"
13a1247,"[2/5, 2/5, 5/4]"
13a1248,"[2/5, 2/5, 7/4]"
13a1277,"[2/3, 1/3, 19/12]"
13a1283,"[2/3, 2/5, 3/11]"
13a1290,"[1/3, 2/5, 5/12]"
13a1291,"[1/3, 2/5, 7/12]"
13a1292,"[1/2, 1/3, 17/29]"
13a1339,"[2/5, 2/5, 5/7]"
13a1387,"[1/2, 2/7, 7/11]"
13a1388,"[1/2, 2/7, 5/9]"
13a1389,"[1/2, 2/7, 4/11]"
13a1390,"[1/2, 2/7, 9/5]"
13a1391,"[1/2, 2/7, 11/7]"
13a1392,"[1/2, 1/3, 2/3, 2/7]"
13a1393,"[1/2, 2/7, 4/9]"
13a1407,"[2/3, 2/5, 5/12]"
13a1410,"[2/3, 2/3, 7/16]"
13a1428,"[2/3, 1/4, 8/11]"
13a1429,"[2/3, 1/4, 8/13]"
13a1430,"[2/3, 1/4, 12/7]"
13a1431,"[2/3, 1/4, 4/11]"
13a1432,"[2/3, 3/8, 4/5]"
13a1433,"[2/3, 3/8, 4/7]"
13a1435,"[2/3, 2/5, 9/4]"
13a1436,"[2/3, 2/3, 2/3, 1/4]"
13a1437,"[2/3, 1/4, 4/9]"
13a1438,"[2/3, 2/3, 19/8]"
13a1441,"[2/5, 1/4, 2/7]"
13a1442,"[2/5, 2/5, 3/8]"
13a1457,"[2/3, 3/4, 6/5]"
13a1458,"[2/3, 3/4, 10/7]"
13a1459,"[2/3, 1/3, 1/3, 3/4]"
13a1460,"[2/3, 1/3, 15/4]"
13a1464,"[2/5, 3/4, 4/5]"
13a1465,"[2/5, 3/4, 4/7]"
13a1466,"[2/5, 1/4, 1/5]"
13a1467,"[2/5, 1/4, 3/7]"
13a1468,"[2/5, 3/4, 1/5]"
13a1469,"[2/5, 3/4, 3/7]"
13a1470,"[1/3, 2/5, 13/8]"
13a1471,"[1/3, 2/5, 9/4]"
13a1472,"[1/3, 2/5, 11/4]"
13a1501,"[2/3, 2/3, 5/17]"
13a1536,"[1/2, 2/7, 6/5]"
13a1537,"[1/2, 2/7, 10/7]"
13a1538,"[1/2, 1/3, 1/3, 2/7]"
13a1539,"[1/2, 1/3, 23/7]"
13a1550,"[1/2, 1/3, 13/11]"
13a1572,"[1/2, 1/3, 27/19]"
13a1580,"[1/2, 4/5, 2/9]"
13a1581,"[1/2, 4/7, 2/9]"
13a1582,"[1/2, 1/5, 2/9]"
13a1583,"[1/2, 3/7, 2/9]"
13a1584,"[1/2, 1/3, 20/9]"
13a1602,"[2/3, 1/3, 17/12]"
13a1609,"[2/3, 2/3, 3/14]"
13a1618,"[1/2, 1/3, 12/29]"
13a1636,"[2/3, 1/4, 6/5]"
13a1637,"[2/3, 1/4, 10/7]"
13a1638,"[2/3, 1/3, 1/3, 1/4]"
13a1639,"[2/3, 1/3, 13/4]"
13a1643,"[2/5, 1/4, 4/5]"
13a1644,"[2/5, 1/4, 4/7]"
13a1645,"[1/3, 2/5, 11/8]"
13a1740,"[1/2, 1/3, 3/17]"
13a1745,"[2/3, 1/3, 16/7]"
13a1750,"[2/3, 2/3, 21/13]"
13a1751,"[2/3, 2/3, 17/5]"
13a1753,"[2/3, 2/5, 11/7]"
13a1761,"[1/2, 1/3, 19/31]"
13a1763,"[1/2, 1/3, 5/23]"
13a1764,"[1/2, 1/3, 18/23]"
13a1767,"[1/2, 1/3, 21/29]"
13a1778,"[1/3, 3/4, 3/11]"
13a1786,"[2/3, 2/3, 2/3, 5/3]"
13a1787,"[2/3, 3/5, 12/5]"
13a1790,"[1/2, 1/3, 14/17]"
13a1792,"[1/2, 1/3, 19/27]"
13a1798,"[1/2, 1/3, 22/17]"
13a1802,"[1/3, 3/5, 9/7]"
13a1803,"[2/3, 3/5, 12/7]"
13a1804,"[3/5, 3/5, 7/5]"
13a1810,"[2/3, 1/3, 16/9]"
13a1811,"[1/3, 1/4, 3/11]"
13a1814,"[2/3, 2/3, 19/11]"
13a1817,"[2/3, 2/3, 13/9]"
13a1818,"[2/3, 2/3, 15/11]"
13a1820,"[2/3, 2/3, 19/7]"
13a1827,"[2/3, 2/3, 11/14]"
13a1847,"[1/3, 2/5, 8/13]"
13a1848,"[2/3, 3/5, 8/13]"
13a1850,"[2/3, 2/5, 9/5]"
13a1857,"[1/3, 5/8, 5/7]"
13a1863,"[1/3, 3/4, 5/13]"
13a1864,"[1/3, 1/4, 8/13]"
13a1865,"[1/3, 3/4, 8/13]"
13a1871,"[2/3, 3/5, 1/6]"
13a1872,"[2/3, 3/5, 3/10]"
13a1873,"[2/3, 3/5, 7/10]"
13a1874,"[1/3, 3/5, 5/6]"
13a1875,"[1/3, 3/5, 7/10]"
13a1878,"[2/3, 1/3, 18/13]"
13a1886,"[1/3, 1/4, 8/11]"
13a1887,"[1/3, 3/4, 8/11]"
13a1895,"[2/3, 2/3, 7/19]"
13a1900,"[2/3, 2/3, 13/21]"
13a1905,"[1/3, 3/5, 5/13]"
13a1909,"[2/3, 2/3, 11/19]"
13a1912,"[2/5, 2/5, 7/5]"
13a1919,"[1/2, 1/3, 12/31]"
13a1921,"[1/2, 1/3, 8/29]"
13a1927,"[1/2, 1/3, 8/27]"
13a1929,"[1/3, 3/8, 5/7]"
13a1933,"[1/3, 1/4, 5/13]"
13a1936,"[2/3, 3/5, 5/6]"
13a1940,"[1/3, 1/4, 12/7]"
13a1941,"[1/3, 3/4, 12/7]"
13a1945,"[1/3, 3/5, 3/10]"
13a1950,"[1/2, 1/3, 29/17]"
13a1954,"[1/3, 5/8, 2/7]"
13a1958,"[1/3, 3/8, 2/7]"
13a1969,"[2/3, 2/3, 13/18]"
13a1973,"[2/3, 1/3, 13/18]"
13a1974,"[1/3, 1/3, 5/18]"
13a1976,"[1/3, 3/5, 1/6]"
13a1994,"[2/3, 1/3, 12/19]"
13a1995,"[2/3, 1/3, 2/3, 2/5]"
13a2002,"[1/3, 3/5, 7/9]"
13a2004,"[2/3, 1/3, 8/19]"
13a2005,"[2/3, 1/3, 4/15]"
13a2006,"[2/3, 2/3, 1/3, 2/5]"
13a2007,"[2/3, 1/3, 8/21]"
13a2008,"[2/3, 2/3, 2/3, 3/5]"
13a2010,"[1/3, 2/5, 2/9]"
